Job Title;Employment Type;Experience Level;Expertise Level;Company Location;Salary in USD;Employee Residence;Company Size;Year
Data Engineer;Full-Time;Senior;Expert;United States;250000;United States;Medium;2023
Business Intelligence Engineer;Full-Time;Senior;Expert;United States;210000;United States;Medium;2023
Business Intelligence Engineer;Full-Time;Senior;Expert;United States;170000;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;131100;United States;Medium;2023
Research Scientist;Full-Time;Senior;Expert;United States;370000;United States;Medium;2023
Data Engineer;Full-Time;Mid;Intermediate;Colombia;72000;Colombia;Medium;2023
Data Engineer;Full-Time;Mid;Intermediate;Colombia;60000;Colombia;Medium;2023
Analytics Engineer;Full-Time;Senior;Expert;United States;210000;United States;Medium;2023
Analytics Engineer;Full-Time;Senior;Expert;United States;159090;United States;Medium;2023
Data Analyst;Full-Time;Senior;Expert;United States;118000;United States;Medium;2023
Data Analyst;Full-Time;Senior;Expert;United States;94400;United States;Medium;2023
Data Architect;Full-Time;Mid;Intermediate;United States;90000;United States;Medium;2023
Data Scientist;Full-Time;Mid;Intermediate;Canada;190000;Canada;Medium;2023
Data Scientist;Full-Time;Mid;Intermediate;Canada;125000;Canada;Medium;2023
Data Engineer;Full-Time;Entry;Junior;United States;130002;United States;Medium;2023
Data Engineer;Full-Time;Entry;Junior;United States;71908;United States;Medium;2023
AI Scientist;Full-Time;Mid;Intermediate;Australia;81838;Australia;Large;2023
Compliance Data Analyst;Full-Time;Entry;Junior;United States;60000;United States;Large;2023
Machine Learning Scientist;Full-Time;Senior;Expert;United States;200000;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;255000;United States;Medium;2023
Analytics Engineer;Full-Time;Senior;Expert;United States;116990;United States;Medium;2023
Analytics Engineer;Full-Time;Senior;Expert;United States;82920;United States;Medium;2023
Analytics Engineer;Full-Time;Senior;Expert;United States;159000;United States;Medium;2023
Analytics Engineer;Full-Time;Senior;Expert;United States;105000;United States;Medium;2023
Research Scientist;Full-Time;Mid;Intermediate;United States;155000;United States;Medium;2023
Research Scientist;Full-Time;Mid;Intermediate;United States;102000;United States;Medium;2023
Research Scientist;Full-Time;Senior;Expert;United States;374000;United States;Medium;2023
Research Scientist;Full-Time;Senior;Expert;United States;197500;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;240000;United States;Medium;2023
Applied Scientist;Full-Time;Mid;Intermediate;United States;20000;Nigeria;Large;2023
Machine Learning Engineer;Full-Time;Senior;Expert;United States;190000;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;195000;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;119000;United States;Medium;2023
Data Analyst;Full-Time;Senior;Expert;United States;80000;United States;Medium;2023
Data Analyst;Full-Time;Mid;Intermediate;United Kingdom;73824;United Kingdom;Medium;2023
Data Analyst;Full-Time;Mid;Intermediate;United Kingdom;61520;United Kingdom;Medium;2023
Data Science Engineer;Full-Time;Senior;Expert;United States;266450;United States;Medium;2023
Data Science Engineer;Full-Time;Senior;Expert;United States;177700;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;245000;United States;Medium;2023
Data Operations Specialist;Full-Time;Senior;Expert;United States;55720;United States;Medium;2023
Data Operations Specialist;Full-Time;Senior;Expert;United States;50700;United States;Medium;2023
Business Data Analyst;Part-Time;Mid;Intermediate;United States;56000;Ghana;Medium;2021
Research Engineer;Full-Time;Senior;Expert;United States;200000;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;196000;United States;Medium;2023
Data Architect;Full-Time;Mid;Intermediate;United States;135000;United States;Medium;2023
Data Architect;Full-Time;Mid;Intermediate;United States;115000;United States;Medium;2023
Machine Learning Software Engineer;Full-Time;Senior;Expert;United States;302000;United States;Medium;2023
Machine Learning Software Engineer;Full-Time;Senior;Expert;United States;189000;United States;Medium;2023
Machine Learning Engineer;Full-Time;Senior;Expert;United States;220000;United States;Medium;2023
Machine Learning Engineer;Full-Time;Senior;Expert;United States;170000;United States;Medium;2023
BI Analyst;Full-Time;Senior;Expert;United States;150000;United States;Medium;2023
BI Analyst;Full-Time;Senior;Expert;United States;93000;United States;Medium;2023
Data Science Manager;Full-Time;Senior;Expert;United States;190000;United States;Large;2022
Data Engineer 2;Full-Time;Senior;Expert;Poland;46565;Poland;Large;2023
Machine Learning Engineer;Full-Time;Senior;Expert;United States;216000;United States;Medium;2023
Machine Learning Engineer;Full-Time;Senior;Expert;United States;184000;United States;Medium;2023
Data Science Consultant;Full-Time;Mid;Intermediate;United States;100000;United States;Medium;2023
Data Scientist;Full-Time;Mid;Intermediate;United States;128750;United States;Medium;2023
Data Scientist;Full-Time;Mid;Intermediate;United States;79350;United States;Medium;2023
Data Manager;Full-Time;Mid;Intermediate;United Kingdom;73824;United Kingdom;Medium;2023
Data Manager;Full-Time;Mid;Intermediate;United Kingdom;67672;United Kingdom;Medium;2023
Analytics Engineer;Full-Time;Senior;Expert;United States;174000;United States;Medium;2023
Analytics Engineer;Full-Time;Senior;Expert;United States;134000;United States;Medium;2023
Research Engineer;Full-Time;Mid;Intermediate;United States;155000;United States;Medium;2023
Research Engineer;Full-Time;Mid;Intermediate;United States;125000;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;194400;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;132192;United States;Medium;2023
Machine Learning Engineer;Full-Time;Senior;Expert;United States;273400;United States;Medium;2023
Machine Learning Engineer;Full-Time;Senior;Expert;United States;182200;United States;Medium;2023
Data Analyst;Full-Time;Mid;Intermediate;Australia;165000;Australia;Medium;2023
Data Analyst;Full-Time;Mid;Intermediate;Australia;142500;Australia;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United Kingdom;213654;United Kingdom;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United Kingdom;142436;United Kingdom;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;124230;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;68637;United States;Medium;2023
Data Engineer;Full-Time;Mid;Intermediate;United States;204000;United States;Medium;2023
Data Engineer;Full-Time;Mid;Intermediate;United States;161500;United States;Medium;2023
Decision Scientist;Full-Time;Senior;Expert;United States;185900;United States;Medium;2023
Decision Scientist;Full-Time;Senior;Expert;United States;129300;United States;Medium;2023
Research Scientist;Full-Time;Mid;Intermediate;United States;100000;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;148750;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;95000;United States;Medium;2023
ML Engineer;Full-Time;Senior;Expert;United States;287700;United States;Large;2023
ML Engineer;Full-Time;Senior;Expert;United States;148000;United States;Large;2023
Data Scientist;Full-Time;Senior;Expert;United States;227240;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;197600;United States;Medium;2023
Machine Learning Engineer;Full-Time;Senior;Expert;United States;221000;United States;Medium;2023
Machine Learning Engineer;Full-Time;Senior;Expert;United States;185000;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;210000;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;178500;United States;Medium;2023
Machine Learning Engineer;Full-Time;Mid;Intermediate;United States;180000;United States;Medium;2023
Machine Learning Engineer;Full-Time;Mid;Intermediate;United States;150000;United States;Medium;2023
Analytics Engineer;Full-Time;Mid;Intermediate;United Kingdom;146100;United Kingdom;Medium;2023
Analytics Engineer;Full-Time;Mid;Intermediate;United Kingdom;112400;United Kingdom;Medium;2023
Data Architect;Full-Time;Mid;Intermediate;United Kingdom;86128;United Kingdom;Medium;2023
Data Architect;Full-Time;Mid;Intermediate;United Kingdom;79976;United Kingdom;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;285000;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;205000;United States;Medium;2023
Computer Vision Engineer;Full-Time;Entry;Junior;United States;90000;India;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;146000;United States;Medium;2023
Machine Learning Engineer;Full-Time;Mid;Intermediate;United States;237400;United States;Medium;2023
Machine Learning Engineer;Full-Time;Mid;Intermediate;United States;158200;United States;Medium;2023
ML Engineer;Full-Time;Senior;Expert;United States;192000;United States;Medium;2023
ML Engineer;Full-Time;Senior;Expert;United States;164000;United States;Medium;2023
Business Intelligence Engineer;Full-Time;Senior;Expert;United States;150000;United States;Medium;2023
Business Intelligence Engineer;Full-Time;Senior;Expert;United States;141000;United States;Medium;2023
Analytics Engineer;Full-Time;Senior;Expert;United States;267000;United States;Medium;2023
Analytics Engineer;Full-Time;Senior;Expert;United States;205000;United States;Medium;2023
Research Scientist;Full-Time;Senior;Expert;United States;147100;United States;Medium;2023
Research Scientist;Full-Time;Senior;Expert;United States;90700;United States;Medium;2023
Data Analyst;Full-Time;Senior;Expert;United States;72000;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;141000;United States;Medium;2023
Cloud Data Engineer;Full-Time;Entry;Junior;United Kingdom;177177;United Kingdom;Large;2023
Data Scientist;Full-Time;Senior;Expert;United States;240000;United States;Small;2023
Data Scientist;Full-Time;Senior;Expert;United States;142000;United States;Small;2023
Machine Learning Engineer;Contract;Mid;Intermediate;United States;180000;United States;Small;2023
Machine Learning Engineer;Contract;Mid;Intermediate;United States;105000;United States;Small;2023
Data Analyst;Full-Time;Entry;Junior;United States;80000;United States;Medium;2023
Machine Learning Engineer;Full-Time;Senior;Expert;United States;268000;United States;Medium;2023
Machine Learning Engineer;Full-Time;Senior;Expert;United States;180000;United States;Medium;2023
Analytics Engineer;Full-Time;Mid;Intermediate;United States;144628;United States;Medium;2023
Analytics Engineer;Full-Time;Mid;Intermediate;United States;115702;United States;Medium;2023
Data Analyst;Full-Time;Senior;Expert;United States;144000;United States;Medium;2023
Data Analyst;Full-Time;Senior;Expert;United Kingdom;106400;United Kingdom;Medium;2023
Data Analyst;Full-Time;Senior;Expert;United Kingdom;81800;United Kingdom;Medium;2023
Data Analyst;Full-Time;Senior;Expert;United States;93500;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;208200;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;151200;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;270000;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;220000;United States;Medium;2023
Data Engineer;Full-Time;Executive;Director;United States;194500;United States;Medium;2023
Data Engineer;Full-Time;Executive;Director;United States;115500;United States;Medium;2023
Data Analyst;Full-Time;Senior;Expert;United Kingdom;140000;United Kingdom;Medium;2023
Data Analyst;Full-Time;Senior;Expert;United Kingdom;100000;United Kingdom;Medium;2023
Machine Learning Engineer;Full-Time;Senior;Expert;France;225000;France;Medium;2023
Machine Learning Engineer;Full-Time;Senior;Expert;France;199000;France;Medium;2023
Data Analyst;Full-Time;Entry;Junior;United States;50000;United States;Medium;2023
Data Analyst;Full-Time;Entry;Junior;United States;40000;United States;Medium;2023
Data Analyst;Full-Time;Mid;Intermediate;United Kingdom;98432;United Kingdom;Medium;2023
Data Analyst;Full-Time;Mid;Intermediate;United Kingdom;55368;United Kingdom;Medium;2023
Analytics Engineering Manager;Full-Time;Senior;Expert;United Kingdom;399880;United Kingdom;Large;2023
Data Scientist;Full-Time;Executive;Director;Norway;100416;Norway;Small;2023
Data Engineer;Full-Time;Entry;Junior;Spain;41027;Spain;Large;2023
Machine Learning Engineer;Full-Time;Senior;Expert;United States;155000;United States;Medium;2023
Machine Learning Engineer;Full-Time;Senior;Expert;United States;100000;United States;Medium;2023
Data Analyst;Full-Time;Senior;Expert;United States;65000;United States;Medium;2023
Data Architect;Full-Time;Senior;Expert;United States;280100;United States;Medium;2023
